"geneID"	"txID"	"gene"	"transcript"
"1"	"ENSG00000000419"	"ENSG00000000419_50934867_50958532_5_3"	1	NA
"2"	"ENSG00000000419"	"ENSG00000000419_50934867_50958532_6"	1	NA
"3"	"ENSG00000000419"	"ENST00000371582"	1	NA
"4"	"ENSG00000000419"	"ENST00000371588"	1	NA
"5"	"ENSG00000000971"	"ENSG00000000971_196652045_196747504_1"	1	NA
"6"	"ENSG00000000971"	"ENSG00000000971_196745859_196747504_1"	1	NA
"7"	"ENSG00000000971"	"ENST00000367429"	1	NA
"8"	"ENSG00000000971"	"ENST00000630130"	1	NA
"9"	"ENSG00000001084"	"ENSG00000001084_53497341_53505496_1"	1	NA
"10"	"ENSG00000001084"	"ENSG00000001084_53497384_53500513_1"	1	NA
"11"	"ENSG00000001084"	"ENSG00000001084_53498142_53545101_1"	1	NA
"12"	"ENSG00000001084"	"ENSG00000001084_53498756_53545033_1"	1	NA
"13"	"ENSG00000001084"	"ENSG00000001084_53522465_53545101_1"	1	NA
"14"	"ENSG00000001084"	"ENST00000650454"	1	NA
"15"	"ENSG00000001630"	"ENSG00000001630_92112153_92134803_1"	0.318798297005595	NA
"16"	"ENSG00000001630"	"ENSG00000001630_92113412_92134477_1"	0.318798297005595	NA
"17"	"ENSG00000001630"	"ENST00000003100"	0.318798297005595	NA
"18"	"ENSG00000001631"	"ENSG00000001631_92241141_92245914_15"	1	NA
"19"	"ENSG00000001631"	"ENSG00000001631_92241141_92245914_8_2"	1	NA
"20"	"ENSG00000001631"	"ENSG00000001631_92241141_92245915_1"	1	NA
"21"	"ENSG00000001631"	"ENSG00000001631_92241141_92245915_7"	1	NA
"22"	"ENSG00000001631"	"ENSG00000001631_92241141_92245915_8"	1	NA
"23"	"ENSG00000001631"	"ENST00000452773"	1	NA
"24"	"ENSG00000002330"	"ENSG00000002330_64269830_64284654_2"	1	NA
"25"	"ENSG00000002330"	"ENST00000309032"	1	NA
"26"	"ENSG00000002330"	"ENST00000394532"	1	NA
"27"	"ENSG00000002549"	"ENST00000226299"	1	NA
"28"	"ENSG00000002549"	"ENST00000512397"	1	NA
"29"	"ENSG00000002549"	"ENST00000606142"	1	NA
"30"	"ENSG00000002549"	"ENST00000618908"	1	NA
"31"	"ENSG00000002586"	"ENSG00000002586_2691326_2741101_1_1"	1	NA
"32"	"ENSG00000002586"	"ENST00000381192"	1	NA
"33"	"ENSG00000002586"	"ENST00000611428"	1	NA
"34"	"ENSG00000002586"	"ENST00000624481"	1	NA
"35"	"ENSG00000002834"	"ENST00000318008"	1	NA
"36"	"ENSG00000002834"	"ENST00000435347"	1	NA
"37"	"ENSG00000002834"	"ENST00000579123"	1	NA
"38"	"ENSG00000003056"	"ENST00000000412"	1	NA
"39"	"ENSG00000003056"	"ENST00000536844"	1	NA
"40"	"ENSG00000003056"	"ENST00000541507"	1	NA
"41"	"ENSG00000003402"	"ENSG00000003402_201116167_201164279_1"	1	NA
"42"	"ENSG00000003402"	"ENSG00000003402_201116239_201141602_1"	1	NA
"43"	"ENSG00000003402"	"ENSG00000003402_201116239_201164279_1"	1	NA
"44"	"ENSG00000003402"	"ENSG00000003402_201116407_201141598_1"	1	NA
"45"	"ENSG00000003402"	"ENSG00000003402_201118664_201119177_1"	1	NA
"46"	"ENSG00000003402"	"ENSG00000003402_201118792_201141602_1"	1	NA
"47"	"ENSG00000003402"	"ENSG00000003402_201118792_201164279_1"	1	NA
"48"	"ENSG00000003402"	"ENSG00000003402_201129329_201141602_1"	1	NA
"49"	"ENSG00000003402"	"ENST00000341222"	1	NA
"50"	"ENSG00000003402"	"ENST00000443227"	1	NA
"51"	"ENSG00000003402"	"ENST00000490965"	1	NA
"52"	"ENSG00000003756"	"ENSG00000003756_50088955_50113492_1_2"	1	NA
"53"	"ENSG00000003756"	"ENSG00000003756_50117072_50118957_1"	1	NA
"54"	"ENSG00000003756"	"ENSG00000003756_50117144_50118957_1"	1	NA
"55"	"ENSG00000003756"	"ENST00000347869"	1	NA
"56"	"ENSG00000003756"	"ENST00000469838"	1	NA
"57"	"ENSG00000003756"	"ENST00000492472"	1	NA
"58"	"ENSG00000004455"	"ENSG00000004455_33010478_33036845_1"	1	NA
"59"	"ENSG00000004455"	"ENSG00000004455_33013044_33036845_1"	1	NA
"60"	"ENSG00000004455"	"ENSG00000004455_33013044_33036845_3"	1	NA
"61"	"ENSG00000004455"	"ENSG00000004455_33013044_33037004_1"	1	NA
"62"	"ENSG00000004455"	"ENST00000480134"	1	NA
"63"	"ENSG00000004534"	"ENSG00000004534_49940151_50077249_1"	0.821240544977048	NA
"64"	"ENSG00000004534"	"ENSG00000004534_50061816_50077248_1"	0.821240544977048	NA
"65"	"ENSG00000004534"	"ENSG00000004534_50061998_50077249_1"	0.821240544977048	NA
"66"	"ENSG00000004534"	"ENSG00000004534_50062007_50077248_1"	0.821240544977048	NA
"67"	"ENSG00000004534"	"ENST00000425608"	0.821240544977048	NA
"68"	"ENSG00000004534"	"ENST00000442092"	0.821240544977048	NA
"69"	"ENSG00000004534"	"ENST00000483350"	0.821240544977048	NA
"70"	"ENSG00000004534"	"ENST00000493652"	0.821240544977048	NA
"71"	"ENSG00000004838"	"ENSG00000004838_50341115_50345697_3_1"	1	NA
"72"	"ENSG00000004838"	"ENSG00000004838_50341115_50345697_3_2"	1	NA
"73"	"ENSG00000004838"	"ENSG00000004838_50341115_50345697_4"	1	NA
"74"	"ENSG00000004838"	"ENSG00000004838_50341115_50345697_5_2"	1	NA
"75"	"ENSG00000004838"	"ENST00000231749"	1	NA
"76"	"ENSG00000004838"	"ENST00000490675"	1	NA
"77"	"ENSG00000004961"	"ENSG00000004961_11111332_11121879_2_1"	1	NA
"78"	"ENSG00000004961"	"ENSG00000004961_11111332_11121879_2_2"	1	NA
"79"	"ENSG00000004961"	"ENST00000321143"	1	NA
"80"	"ENSG00000004961"	"ENST00000380762"	1	NA
"81"	"ENSG00000004961"	"ENST00000380763"	1	NA
"82"	"ENSG00000005001"	"ENSG00000005001_2852730_2857904_3"	1	NA
"83"	"ENSG00000005001"	"ENSG00000005001_2852730_2858170_6_1"	1	NA
"84"	"ENSG00000005001"	"ENSG00000005001_2852730_2858170_9_1"	1	NA
"85"	"ENSG00000005001"	"ENSG00000005001_2852730_2858726_1"	1	NA
"86"	"ENSG00000005001"	"ENSG00000005001_2852730_2858744_1"	1	NA
"87"	"ENSG00000005001"	"ENST00000161006"	1	NA
"88"	"ENSG00000005001"	"ENST00000571228"	1	NA
"89"	"ENSG00000005469"	"ENSG00000005469_87345695_87369696_1"	1	NA
"90"	"ENSG00000005469"	"ENSG00000005469_87345695_87399481_1"	1	NA
"91"	"ENSG00000005469"	"ENST00000331536"	1	NA
"92"	"ENSG00000005469"	"ENST00000412227"	1	NA
"93"	"ENSG00000005486"	"ENSG00000005486_75879034_75888926_3_3"	1	NA
"94"	"ENSG00000005486"	"ENSG00000005486_75879172_75888926_2_2"	1	NA
"95"	"ENSG00000005486"	"ENST00000006777"	1	NA
"96"	"ENSG00000005486"	"ENST00000318622"	1	NA
"97"	"ENSG00000005486"	"ENST00000428119"	1	NA
"98"	"ENSG00000005882"	"ENSG00000005882_50095351_50111058_1"	1	NA
"99"	"ENSG00000005882"	"ENST00000505897"	1	NA
"100"	"ENSG00000005889"	"ENSG00000005889_24149729_24209001_3_1"	1	NA
"101"	"ENSG00000005889"	"ENSG00000005889_24149729_24209001_3_2"	1	NA
"102"	"ENSG00000005889"	"ENSG00000005889_24149729_24209001_6"	1	NA
"103"	"ENSG00000005889"	"ENSG00000005889_24149729_24209001_9"	1	NA
"104"	"ENSG00000005889"	"ENST00000304543"	1	NA
"105"	"ENSG00000005893"	"ENSG00000005893_120431248_120468999_1"	1	NA
"106"	"ENSG00000005893"	"ENSG00000005893_120431248_120469306_1"	1	NA
"107"	"ENSG00000005893"	"ENSG00000005893_120431248_120469306_2"	1	NA
"108"	"ENSG00000005893"	"ENST00000200639"	1	NA
"109"	"ENSG00000005893"	"ENST00000371335"	1	NA
"110"	"ENSG00000006007"	"ENST00000353258"	1	NA
"111"	"ENSG00000006007"	"ENST00000564172"	1	NA
"112"	"ENSG00000006015"	"ENST00000358607"	1	NA
"113"	"ENSG00000006015"	"ENST00000450195"	1	NA
"114"	"ENSG00000006015"	"ENST00000597371"	1	NA
"115"	"ENSG00000006118"	"ENSG00000006118_60927288_60937159_1"	1	NA
"116"	"ENSG00000006118"	"ENST00000005286"	1	NA
"117"	"ENSG00000006118"	"ENST00000540112"	1	NA
"118"	"ENSG00000006327"	"ENST00000326577"	0.961322968110895	NA
"119"	"ENSG00000006327"	"ENST00000341627"	0.961322968110895	NA
"120"	"ENSG00000006327"	"ENST00000571351"	0.961322968110895	NA
"121"	"ENSG00000006451"	"ENST00000005257"	1	NA
"122"	"ENSG00000006451"	"ENST00000436179"	1	NA
"123"	"ENSG00000006534"	"ENSG00000006534_68010343_68028676_1"	1	NA
"124"	"ENSG00000006534"	"ENSG00000006534_68025851_68028696_1"	1	NA
"125"	"ENSG00000006534"	"ENST00000342456"	1	NA
"126"	"ENSG00000006625"	"ENSG00000006625_30496977_30504829_2_1"	1	NA
"127"	"ENSG00000006625"	"ENSG00000006625_30496977_30504829_2_2"	1	NA
"128"	"ENSG00000006625"	"ENST00000005374"	1	NA
"129"	"ENSG00000006625"	"ENST00000275428"	1	NA
"130"	"ENSG00000006625"	"ENST00000440082"	1	NA
"131"	"ENSG00000006744"	"ENSG00000006744_12992391_13017590_1"	1	NA
"132"	"ENSG00000006744"	"ENSG00000006744_12992392_12993794_1"	1	NA
"133"	"ENSG00000006744"	"ENSG00000006744_12992393_13017664_1"	1	NA
"134"	"ENSG00000006744"	"ENSG00000006744_12992393_13018027_1"	1	NA
"135"	"ENSG00000007255"	"ENSG00000007255_45162928_45178237_1"	1	NA
