"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Secretory_VIC01_72hpi_child_Infected-Secretory_uninfected_child_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000085224",1.04283626709917e-08,0.000214624297443493,5,1,-0.681219636865525,0.833333333333333,0.666666666666667
"ENSG00000140682",0.000699518239862964,0.00239632142003279,4,1,-0.680028664356797,0.833333333333333,0.666666666666667
"ENSG00000137831",0.00432516611393222,1,4,0,-0.677343844939831,1,0.5
"ENSG00000104164",1.99476538974642e-12,2.02109961934141e-06,5,1,-0.676848020143053,1,0.666666666666667
"ENSG00000004455",2.67274167261184e-20,9.68560869828233e-20,4,1,0.676368508974132,1,1
"ENSG00000067365",0.0032544833512741,1,3,0,-0.676266097509003,1,0.833333333333333
"ENSG00000116285",1.98296575835007e-16,2.07954566542394e-12,3,1,-0.67582288784395,1,1
"ENSG00000136153",2.8085563586562e-05,0.425344870526742,3,0,-0.675664322212235,1,0.666666666666667
"ENSG00000141424",1.11100002919209e-17,6.365040612136e-14,4,1,0.673984305851067,1,1
"ENSG00000152904",9.39625691190468e-19,4.05670451233826e-08,5,1,0.672513219164496,1,1
"ENSG00000117528",0.0076982685964851,0.0413568343432386,3,1,0.672412918784743,0.833333333333333,0.833333333333333
"ENSG00000234465",0.0266513590844491,0.546310013354538,4,0,-0.672245259076991,0.833333333333333,0.5
"ENSG00000197965",0.00013295458081319,1,3,0,0.669179634966222,1,0.666666666666667
"ENSG00000142867",1.26067959014219e-13,8.27435014433915e-11,4,1,0.667480141152261,1,1
"ENSG00000144645",2.12916152037045e-08,0.0704052766853943,5,0,0.666700901432374,1,0.833333333333333
"ENSG00000137693",1.63181102512242e-06,0.000250419515152912,5,1,-0.666666010282918,1,0.666666666666667
"ENSG00000105388",0.00232676902286942,0.0333406669473459,3,1,0.666002249073083,1,0.666666666666667
"ENSG00000090263",1.58074370767342e-81,1,6,0,0.665636019245177,1,1
"ENSG00000070785",3.07797105065015e-07,0.427601395037227,4,0,-0.663574679169671,1,0.666666666666667
"ENSG00000152439",0.00659543158718528,0.160710796432592,3,0,-0.661994888737595,1,0.666666666666667
"ENSG00000166200",1.68185481441419e-16,1,3,0,-0.66041185101911,1,1
"ENSG00000103342",1.6668078219438e-10,0.0132506767853231,3,1,-0.65977670018277,1,1
"ENSG00000245937",0.000153797827770432,1,6,0,-0.659710816411318,1,0.5
"ENSG00000163634",9.00491316533105e-17,6.66388490480898e-09,4,1,-0.656373167125404,1,1
"ENSG00000168487",0.00712801945597815,1,4,0,0.652064067213722,1,0.666666666666667
"ENSG00000149187",0.00778835599994994,0.0028378959365531,5,1,-0.651975481288112,1,0.666666666666667
"ENSG00000164930",2.46569137839649e-07,0.0826326731355946,5,0,-0.651324369451703,1,0.833333333333333
"ENSG00000100325",1.1181250580749e-07,0.0220323302993595,7,1,-0.651162686419919,1,0.833333333333333
"ENSG00000198589",0.00025191300590615,1,5,0,-0.64796097949588,1,0.833333333333333
"ENSG00000065150",0.000655749652012473,0.234114765871558,3,0,-0.645258049989253,1,0.666666666666667
"ENSG00000140105",0.00106426177412663,1,5,0,0.644007897213999,1,0.666666666666667
"ENSG00000148308",0.0186594815417204,0,2,2,0.641608825420444,0.833333333333333,0.833333333333333
"ENSG00000075089",0.000148903060006422,0.0177228007443778,5,1,0.639767187712515,1,0.5
"ENSG00000133818",3.75066998389828e-24,5.19223556466985e-06,5,1,-0.638755015666694,1,1
"ENSG00000196961",3.71189853179359e-11,1,3,0,-0.638477388179261,1,1
"ENSG00000166900",0.0298005773537845,0,2,2,0.638008797308996,0.833333333333333,0.666666666666667
"ENSG00000189403",5.85966935471676e-202,1,6,0,0.637522671777615,1,1
"ENSG00000092108",2.99835699360737e-30,1,7,0,-0.636360430172253,1,1
"ENSG00000105397",0.00128972753722457,1,3,0,0.634934822701365,0.833333333333333,0.666666666666667
"ENSG00000146072",8.4288120496003e-15,1.51773357472735e-11,3,1,-0.634743687266573,1,1
"ENSG00000127720",0.00923287736003856,0.256252023694748,3,0,0.63444143000703,0.833333333333333,0.666666666666667
"ENSG00000203667",9.80908426996564e-06,1,4,0,-0.633958119050878,1,0.833333333333333
"ENSG00000120709",0.00079315818267446,0.00627226028613527,3,1,-0.633413637446503,1,0.833333333333333
"ENSG00000148700",7.39382245370104e-08,4.7261695478611e-08,3,1,-0.633345947519952,1,1
"ENSG00000143409",0.0274941596437888,0.0511468211428111,3,0,0.632754178431729,0.833333333333333,0.666666666666667
"ENSG00000162086",0.000387871095943198,1,4,0,0.630903040657802,1,0.666666666666667
"ENSG00000166869",5.68694484594741e-11,0.498807389319345,3,0,0.628676009958855,1,1
"ENSG00000284770",0.00371044201683391,1,4,0,0.627705092956599,0.833333333333333,0.666666666666667
"ENSG00000114125",3.9039216075973e-35,2.54024389673805e-30,4,2,0.627661832796955,1,1
"ENSG00000112561",0.00372106158126755,0.708180127816548,4,0,-0.627574114128088,0.833333333333333,0.833333333333333
"ENSG00000105821",3.74601516893425e-05,0.00232208634657076,5,1,-0.626385949360619,1,0.833333333333333
"ENSG00000196872",1.29023556680237e-06,1,6,0,0.62582906568744,1,0.833333333333333
"ENSG00000168758",0.000994945352399739,1,3,0,0.625021003095206,0.833333333333333,0.666666666666667
"ENSG00000047457",5.2353562307812e-18,1,8,0,0.625000088166513,1,0.833333333333333
"ENSG00000204469",0.0352251565744996,0,2,2,0.624792480364343,0.833333333333333,0.666666666666667
"ENSG00000245532",9.79689003604203e-43,1.6099430282266e-41,5,3,0.623534006246768,1,1
"ENSG00000151726",0.011369081710196,0.0731509316102207,3,0,0.622602464095995,1,1
"ENSG00000129951",0.000259162952604703,1,3,0,0.621645663266991,1,1
"ENSG00000143153",7.74315484434028e-61,1,4,0,0.621428571428562,1,1
"ENSG00000205336",0.00808088027501202,0.32695516196629,3,0,-0.620930645215804,1,0.833333333333333
"ENSG00000125520",4.41575683042709e-12,1,5,0,-0.620221603329501,1,0.666666666666667
"ENSG00000197063",7.19565558284975e-07,1,3,0,0.618725984513734,1,0.833333333333333
"ENSG00000157259",9.36919338905826e-06,0.00206973903482949,3,1,-0.618374044979885,1,0.833333333333333
"ENSG00000157106",0.000410359852517479,1,3,0,0.617014562858278,1,0.833333333333333
"ENSG00000029993",4.28530404627338e-16,2.98090859041114e-16,4,1,-0.615821142078764,1,1
"ENSG00000071539",3.11092184700284e-05,1,3,0,0.615628721357411,0.833333333333333,0.666666666666667
"ENSG00000083844",0.0316497106899424,0.0599620890522942,4,0,-0.615110776126966,0.833333333333333,0.5
"ENSG00000163399",4.63091721390458e-93,4.65537444158088e-12,6,1,-0.615108039027181,1,1
"ENSG00000135205",3.70992729328223e-06,0.0586111305801317,4,0,-0.614784711391782,1,0.666666666666667
"ENSG00000203952",3.30828448287099e-06,0.631062074285493,4,0,-0.613167747016852,0.833333333333333,0.5
"ENSG00000112763",0.0323569154614282,0.0486011003745531,3,1,-0.612468986464245,0.833333333333333,0.666666666666667
"ENSG00000130349",0.000248451924794166,0.00404908440350281,3,1,0.612445074162312,1,0.833333333333333
"ENSG00000076242",0.000816951981019458,1,4,0,0.61079195637923,0.833333333333333,0.666666666666667
"ENSG00000167562",0.0210706103606767,0.010436221602968,3,1,-0.610528580308898,0.666666666666667,0.666666666666667
"ENSG00000278558",0.00266465280325431,0.00455718893024879,3,1,0.609802657682588,1,0.833333333333333
"ENSG00000152582",2.88048512366893e-05,0.516570618728987,6,0,-0.609689742625863,1,0.5
"ENSG00000136271",1.43702972775652e-07,0.00102609479783274,4,1,-0.608468073176659,1,1
"ENSG00000168214",0.029685191163638,0.012475843930198,5,1,-0.607142420717314,0.833333333333333,0.666666666666667
"ENSG00000133275",2.68008978389301e-06,0,2,2,-0.606555223291791,1,1
"ENSG00000152642",9.28026164261458e-05,0.00330399273806838,3,1,0.606553922943286,0.833333333333333,0.666666666666667
"ENSG00000104687",1.81328824573917e-11,0.00186096090762478,4,1,-0.606341069103863,1,1
"ENSG00000151743",0.0124173942782259,1,4,0,0.605405336280526,1,0.5
"ENSG00000112339",3.08877844354881e-05,1,6,0,0.604471485205011,1,0.5
"ENSG00000148339",0.00344171139914256,0.255366344392701,5,0,-0.602856356311538,1,0.833333333333333
"ENSG00000203485",0.00868159655263046,0,2,2,0.601270652604314,1,0.833333333333333
"ENSG00000155749",1.83980811519293e-05,1,4,0,0.600332620921719,1,0.666666666666667
"ENSG00000245060",0.0190256485675687,1,6,0,-0.600000205004905,0.666666666666667,0.333333333333333
"ENSG00000095383",1.853709456666e-09,1,7,0,0.598886689896892,1,1
"ENSG00000074201",8.81099961169041e-05,8.23253736404471e-06,3,3,-0.598299126047452,1,0.833333333333333
"ENSG00000135829",0.0267513814620791,0.168100121539628,3,0,-0.597613485388558,0.833333333333333,0.666666666666667
"ENSG00000165209",0.000130632134502547,1,5,0,-0.594364820020821,1,0.666666666666667
"ENSG00000044115",3.32978894252108e-10,0.000154168872888677,5,1,0.594169920296149,1,1
"ENSG00000053747",0.00618650407085542,0.0129366144795544,3,1,0.593190283844799,1,1
"ENSG00000108848",3.80117992582653e-12,1.89256526723493e-10,3,2,0.592825668709882,1,1
"ENSG00000159884",7.15349622947468e-06,0.000150089318651436,4,1,0.591012281332528,1,0.833333333333333
"ENSG00000182472",0.000338755059268529,0.0111994941295555,7,1,0.590909308390956,1,0.666666666666667
"ENSG00000161996",0.00798781924162289,1,3,0,-0.590104214755262,0.833333333333333,0.833333333333333
"ENSG00000256061",7.15248632759672e-29,1,5,0,-0.589743018013484,1,0.833333333333333
"ENSG00000204256",7.50174149863666e-07,0.0163735921131176,3,1,0.587948247384615,1,0.833333333333333
"ENSG00000174943",0.00298077481500288,0.377900717319999,4,0,-0.587858919645708,0.833333333333333,0.666666666666667
"ENSG00000184709",1.33047512995517e-13,0.147188594038536,3,0,0.586867397910263,1,1
"ENSG00000129226",0.000677784097798532,0.00127718056365647,4,1,0.58603245400086,1,0.833333333333333
"ENSG00000101447",0.00528481026491781,0.035844642009263,3,1,-0.584315760819947,1,1
"ENSG00000172062",0.000331495527506643,0.0628168192853744,3,0,-0.584272220812009,1,1
"ENSG00000143207",3.27151222968918e-05,0.000246297487667168,5,1,0.583094417304875,1,1
"ENSG00000100359",4.76893151551661e-39,4.36497995919698e-10,7,1,0.583002163409357,1,1
"ENSG00000152556",5.67182234648491e-06,1,6,0,0.581802011204196,1,0.5
"ENSG00000173486",7.28572146554527e-53,1.08611588378586e-34,4,1,-0.581472518540525,1,1
"ENSG00000100644",7.87167325002186e-09,0.133300559096453,4,0,0.581014413886256,1,1
"ENSG00000185220",0.038108510476678,0,2,2,0.580776239086553,0.833333333333333,0.666666666666667
"ENSG00000140400",0.02363002284226,0.0178544062691184,3,1,-0.580174023216266,0.833333333333333,0.666666666666667
"ENSG00000104133",0.00384112984685626,0.912086853456709,4,0,0.579450339332537,0.833333333333333,0.5
"ENSG00000135048",8.61767807956038e-05,0.358103776273215,4,0,-0.579148266737406,1,0.5
"ENSG00000263001",1.21431960695199e-12,2.5567903552163e-07,4,2,0.578560763114013,1,1
"ENSG00000257103",1.27458083690448e-15,0.0196370253638644,10,1,-0.578500669581699,1,0.833333333333333
"ENSG00000184007",6.94793057710684e-24,1.12412265694496e-18,3,1,-0.577376855715907,1,1
"ENSG00000046647",0.006642224763428,0.00715947671376617,3,1,-0.577065131869939,1,0.666666666666667
"ENSG00000147454",0.00184284630681586,1,3,0,0.574358680780197,1,1
"ENSG00000166529",0.0279758971032514,1,3,0,0.574327648457071,0.666666666666667,0.333333333333333
"ENSG00000117226",2.53952394720586e-16,0.0539629197309055,8,0,0.57421464323684,1,0.833333333333333
"ENSG00000111371",7.97346293406548e-09,1,3,0,-0.573856271517452,1,1
"ENSG00000196628",0.00262070939727698,1,6,0,0.573658342789311,1,0.5
"ENSG00000168243",0.00608384382103984,0.00557946555227988,4,1,0.572635561543136,1,1
"ENSG00000204138",0.000363824594614981,0.198488727393398,5,0,0.572080085290195,1,0.666666666666667
"ENSG00000183734",2.82492395961751e-05,0.000131497144257077,3,1,0.571882656565787,1,0.833333333333333
"ENSG00000186409",0.0149229101045267,0.489505421680032,3,0,0.570877702821979,1,0.833333333333333
"ENSG00000109083",3.98064585750741e-07,7.00134718069912e-08,4,2,0.569812744281783,1,1
"ENSG00000159216",0.0325765091419511,0.0178256211318412,5,1,0.568855821932261,1,0.666666666666667
"ENSG00000165175",1.31876877674959e-15,1.06954773894262e-11,4,1,0.568451856534704,1,1
"ENSG00000168765",0.000736946651401034,0.948480055779719,4,0,-0.568000160769387,1,0.833333333333333
"ENSG00000185551",4.57260733650731e-05,1,6,0,0.567719158283855,1,0.833333333333333
"ENSG00000115540",3.3385699661553e-07,1,5,0,-0.566683112583198,1,0.5
"ENSG00000224616",0.015079022450597,0,2,2,-0.565290899466345,0.833333333333333,0.833333333333333
"ENSG00000143390",0.00305838983493041,0.214391864663619,3,0,-0.564833377066576,0.833333333333333,0.666666666666667
"ENSG00000184887",1.22953051505692e-05,1,6,0,-0.563973470509133,1,0.833333333333333
"ENSG00000177459",9.58895321945328e-15,1.36412332675109e-08,3,1,-0.563669860367323,1,1
"ENSG00000168078",0.0104635609811063,1,3,0,-0.556675311087083,0.833333333333333,0.666666666666667
"ENSG00000100003",0.010718441327333,1,4,0,0.556139920422473,1,0.666666666666667
"ENSG00000051620",1.13599573849813e-72,1.3383982480712e-36,4,1,0.555671471442396,1,1
"ENSG00000144366",0.000198191087320847,1,5,0,-0.555441775840477,1,0.666666666666667
"ENSG00000110002",0.00147096217360962,0.105813327968451,3,0,0.555319561549124,1,1
"ENSG00000240682",3.92468947456767e-09,0.882801774442258,5,0,-0.555080098146725,1,0.833333333333333
"ENSG00000183955",0.0192395042136523,1,4,0,0.553327694940624,1,0.5
"ENSG00000198363",1.8717686938747e-13,1,7,0,-0.552947602025289,1,0.833333333333333
"ENSG00000179523",0.00513575136853996,1,5,0,-0.5527350534687,1,0.666666666666667
"ENSG00000171552",3.28641455813298e-05,1,6,0,0.55228814602626,1,1
"ENSG00000173457",1.86664534428759e-41,3.32143118977648e-20,3,1,0.551911829516088,1,1
"ENSG00000124279",0.038978099109236,0.38897257290488,3,0,0.551452568895972,0.833333333333333,0.666666666666667
"ENSG00000115677",3.06372013022191e-26,0.158433901115265,4,0,0.549725279604398,1,1
"ENSG00000278259",1.38719699825556e-06,1,5,0,0.549316201875124,1,0.5
"ENSG00000148399",3.42522056211075e-08,1,6,0,0.547739718730959,1,0.5
"ENSG00000121073",5.93782513152823e-15,7.47885775755372e-08,6,2,0.546877055916005,1,0.833333333333333
"ENSG00000118181",9.46695730187327e-276,1,3,0,0.546283953222006,1,1
"ENSG00000140575",2.41838132395338e-12,1,5,0,0.54565695236969,1,0.833333333333333
"ENSG00000175591",0.0220522183777018,0.00994287967747709,3,1,-0.544314716766499,0.833333333333333,0.833333333333333
"ENSG00000204954",0.0368974496145991,0.111793604969656,4,0,0.543931591713359,0.833333333333333,0.666666666666667
"ENSG00000181666",0.0447658929466865,0.0388971130080537,3,1,-0.542431074240481,1,0.833333333333333
"ENSG00000163527",1.18932775789032e-08,6.08679568377143e-09,3,2,-0.542025846509475,1,1
"ENSG00000268350",3.88618120091373e-05,0.0288940777955657,4,1,0.541424313618714,1,0.833333333333333
"ENSG00000115271",1.72524167567955e-12,1,6,0,-0.541075006537988,1,0.666666666666667
"ENSG00000178585",1.53168209818192e-34,2.44195945566739e-22,6,1,-0.540627337881615,1,1
"ENSG00000117676",0.000506922847568325,1,4,0,0.540584048402073,1,0.666666666666667
"ENSG00000260916",7.50187145938731e-15,1,5,0,0.539862369540418,1,1
"ENSG00000158773",0.00415949046846353,1,4,0,-0.538051254810418,1,0.666666666666667
"ENSG00000167904",0.00416018559440802,1,6,0,0.536120308146924,1,0.833333333333333
"ENSG00000072110",1.22541666359083e-32,1,5,0,-0.536102265988079,1,1
"ENSG00000127419",0.000120874941009684,0.0375893000278383,5,1,0.535415471360933,1,1
"ENSG00000040341",5.65764485397721e-07,0.000558042251806886,6,1,0.534404122362792,1,0.833333333333333
"ENSG00000149600",3.73164396759989e-08,1.97014555720373e-08,4,2,-0.534138909089216,1,1
"ENSG00000172831",4.92919685896681e-08,0.000333896614985566,4,1,-0.532659467372728,1,1
"ENSG00000204673",0.0212985821749104,0.2902363881558,4,0,0.528093653639966,1,0.833333333333333
"ENSG00000115561",4.40518918703672e-48,3.27361243849897e-10,4,1,0.527064166878725,1,1
"ENSG00000231160",0.0110236801909496,0,2,2,0.526871412022573,0.666666666666667,0.666666666666667
"ENSG00000108592",3.0002493840753e-07,0.040363269964805,4,1,-0.526797429548235,0.833333333333333,0.666666666666667
"ENSG00000135775",9.6214878984276e-05,1,3,0,0.526404687602122,1,1
"ENSG00000127914",6.69966156317522e-14,0.0231037351594881,5,1,0.526315458982464,1,1
"ENSG00000138772",1.25266756402564e-51,1,4,0,0.52619660046837,1,1
"ENSG00000163714",6.94000489157857e-11,1,7,0,0.525216586580357,1,0.666666666666667
"ENSG00000136152",0.00244426063303375,1,4,0,-0.524748930901183,1,0.833333333333333
"ENSG00000050130",2.21311911160338e-09,1,6,0,0.52453056567991,1,1
"ENSG00000155508",0.000608385739105154,0.171455305569924,5,0,-0.524141317564655,1,0.666666666666667
"ENSG00000135363",1.58731570347586e-19,0.402746045624709,7,0,-0.52329372709772,1,0.833333333333333
"ENSG00000127955",0.0162787852987646,0.00473926911101656,3,2,-0.52296837099844,1,0.833333333333333
"ENSG00000140398",0.00616038075731935,1,5,0,0.522249818638672,1,1
"ENSG00000036054",1.41825028455377e-15,0.223898341897449,7,0,0.521738525699893,1,0.833333333333333
"ENSG00000138434",3.40754895458687e-05,1,4,0,0.52124639801689,1,0.833333333333333
"ENSG00000186395",5.02132953693781e-11,5.89326245509119e-08,4,1,0.521232033123812,1,1
"ENSG00000067836",4.93716659742597e-15,5.29672753618648e-10,7,1,-0.520197478398472,1,1
"ENSG00000172809",5.18847405894143e-11,6.41636247671704e-13,4,2,0.519954893878457,1,1
"ENSG00000166822",8.48523195863475e-08,0.51171745593048,4,0,0.519697953200012,1,1
"ENSG00000143398",4.32020939893852e-07,1,3,0,-0.519233534514678,1,1
"ENSG00000148187",0.000116455157087272,1,7,0,0.51628052858226,1,0.5
"ENSG00000160271",0.0233370317764141,1,3,0,-0.516266030438254,0.833333333333333,0.5
"ENSG00000172845",2.36956096532326e-11,8.47344354165424e-06,6,1,-0.516014303828364,1,0.833333333333333
"ENSG00000161526",0.00811379319362699,0.996474878021495,5,0,-0.515726356186082,1,0.5
"ENSG00000072518",0.0191270563052524,0.0315865408748569,4,1,-0.515672368196856,1,0.666666666666667
"ENSG00000169228",0.00103857066921518,0.101655488712803,5,0,-0.51475865213107,1,0.833333333333333
"ENSG00000136155",2.38303544269931e-07,0.919547501113956,4,0,-0.514558389563809,1,0.833333333333333
"ENSG00000127022",5.42672607747634e-49,2.97937995075375e-13,5,2,-0.513510084370485,1,1
"ENSG00000128923",3.64004003605888e-06,0.00288311067887255,3,1,0.511328157661727,1,1
"ENSG00000163209",0.00159577955533416,0.0506986662099741,3,0,0.510265894290951,1,1
"ENSG00000177830",2.01753449344355e-06,4.46653961206285e-05,3,1,-0.508909035603043,1,1
"ENSG00000186952",9.27671447106505e-05,0.103591433566948,7,0,0.508878408795223,1,0.5
"ENSG00000172785",5.63560738462763e-15,1,8,0,0.507819518116402,1,1
"ENSG00000149273",1.99366981468917e-182,0,2,2,0.506459321163321,1,1
"ENSG00000068912",0.000647014946228566,0.00744495001057637,4,2,-0.505047582002007,1,0.833333333333333
"ENSG00000011009",7.34686604972187e-09,0.00653741639541779,3,1,-0.504817008699288,1,1
"ENSG00000186960",0.00113679552041244,0.781210611134066,4,0,-0.504635404616478,1,1
"ENSG00000174428",0.00763970727070963,0.00990755681041347,3,1,0.503375845917214,1,0.833333333333333
"ENSG00000283154",0.0159932397116505,0.211238801141224,3,0,0.503245837164196,1,0.833333333333333
"ENSG00000093000",0.000884761330312569,0.145890544050309,4,0,-0.502399856251611,1,0.833333333333333
"ENSG00000149547",9.13651198498181e-11,6.22032221940146e-08,5,1,0.502317647034288,1,1
"ENSG00000148481",0.0107712103098428,0.0183985888390784,3,1,0.501520139405381,0.666666666666667,0.666666666666667
"ENSG00000072756",0.00632094050963707,0.0962111943864123,4,0,-0.500395830353678,0.833333333333333,0.666666666666667
"ENSG00000169064",1.43835745332524e-06,0.340195950314715,8,0,-0.500000275723574,1,0.833333333333333
"ENSG00000100722",6.48567323164531e-16,1,6,0,0.50000000013088,1,1
"ENSG00000140157",9.83338797342749e-05,1,7,0,-0.499999997112482,1,0.833333333333333
"ENSG00000120438",2.17130355048112e-37,7.82181205387858e-12,4,1,-0.499997238617294,1,1
"ENSG00000185324",1.3037106751146e-08,1,8,0,-0.49857890589323,1,0.5
"ENSG00000142230",0.000229566190264177,1,4,0,-0.498557914509109,1,1
"ENSG00000110274",1.73644385527518e-09,1,7,0,-0.498370378046768,1,0.666666666666667
"ENSG00000197343",0.000617336246199607,1,6,0,-0.498309095776749,1,0.5
"ENSG00000070756",4.71054385993906e-73,5.78216960767111e-44,5,1,0.497737468048238,1,1
"ENSG00000081320",0.0103680372968399,0.00889002799067238,3,1,0.497050910533171,0.833333333333333,0.666666666666667
"ENSG00000259153",0.000737071005042587,1,5,0,-0.496232914981014,0.833333333333333,0.5
"ENSG00000166181",1.14823660368839e-08,0.215533549932384,6,0,-0.496202526932889,1,0.833333333333333
"ENSG00000102024",2.24422654898048e-15,0.0293787533486151,5,1,-0.49617516961538,1,1
"ENSG00000196576",8.38311356154232e-22,0.00118401462351881,8,1,0.494735936074071,1,1
"ENSG00000176124",0.000165559984850403,1,3,0,0.494194054171793,1,1
"ENSG00000185650",5.59458366314229e-38,1,6,0,0.492963205574833,1,1
"ENSG00000203697",0.00998932262966774,1,4,0,0.492773065121105,1,0.5
"ENSG00000158423",2.81625840598462e-08,1,6,0,0.492467340450346,1,0.833333333333333
"ENSG00000117262",0.0366440786130664,1,3,0,-0.490512180671721,0.666666666666667,0.5
"ENSG00000160972",0.0186877012309668,0.00964267504813766,3,1,-0.489893028407695,1,0.833333333333333
"ENSG00000122952",2.80860355105192e-09,0.275723630690873,5,0,0.4897946722147,0.833333333333333,0.833333333333333
"ENSG00000164889",0.00407428876989275,0.0154625909032998,3,1,-0.489246357406652,1,0.833333333333333
"ENSG00000198736",2.33428275010116e-08,2.87237202845383e-07,3,1,-0.48824152322734,1,1
"ENSG00000177994",0.000104315254876124,0.799892523380521,6,0,0.484427577648675,1,0.5
"ENSG00000171793",0.000188063305286029,0.017017105528825,4,1,-0.48404758002608,1,0.833333333333333
"ENSG00000005483",0.00145921190721185,0.610572627369904,4,0,-0.48379612576695,1,1
"ENSG00000168256",0.0159932397116505,0.0320478198576667,4,1,0.48325620667888,1,0.833333333333333
"ENSG00000107960",0.00823244111452977,0.00143906893592376,3,2,-0.482679556975695,1,1
"ENSG00000116661",1.15996020122591e-17,0.389798482172425,3,0,-0.482614744433595,1,1
"ENSG00000164056",0.014625771544763,1,5,0,0.481848220341305,1,0.666666666666667
"ENSG00000158234",3.42211848352602e-29,1.11797417653024e-05,7,1,0.481323133584384,1,0.833333333333333
"ENSG00000183742",4.09651481361765e-09,1,6,0,0.480422379419663,1,0.833333333333333
"ENSG00000111834",0.000231201534093081,0.0383326216010347,3,1,-0.479720959505972,1,0.833333333333333
"ENSG00000172932",0.0139342586350635,0.0739088746569189,4,0,-0.479360809038085,1,1
"ENSG00000285437",1.19275047439682e-07,1,7,0,-0.479124250809954,1,0.833333333333333
"ENSG00000113742",0.000293570968870496,0.200406393173016,5,0,-0.478458687014439,1,0.666666666666667
"ENSG00000107968",8.86043516891996e-13,0.260710145396919,7,0,0.478261195479396,1,0.833333333333333
"ENSG00000134108",0.00549326368470995,0.0699252109588449,4,0,0.478079966521938,1,0.833333333333333
"ENSG00000198692",1.38445089068515e-06,0,2,2,0.478065261000363,1,1
"ENSG00000025708",2.61683898641965e-37,5.51155932091752e-17,6,1,0.477729526702474,1,1
"ENSG00000225973",0.000994945352399739,0.299318425215963,3,0,-0.476603156130669,1,1
"ENSG00000157778",7.65386582634562e-12,0.00507958891740681,7,1,0.476169545887177,1,1
"ENSG00000099326",4.97420295557161e-05,0.199419307948177,4,0,-0.475716697928715,1,1
"ENSG00000196605",0.000168053153695744,0.0363457116785679,6,1,0.47466532650809,1,0.666666666666667
"ENSG00000163848",0.00141271526616633,1,5,0,0.473897806924762,0.833333333333333,0.666666666666667
"ENSG00000068001",1.3048903450483e-05,1,4,0,-0.473798503377266,1,1
"ENSG00000164162",2.96897634513851e-16,1,9,0,-0.472969696840915,1,1
"ENSG00000021355",1.27781297317527e-11,3.24030190101689e-08,5,1,0.472721447490761,1,1
"ENSG00000130844",0.0455891125700311,0.0726104582961005,3,0,-0.472256219747692,0.833333333333333,0.666666666666667
"ENSG00000167978",3.00225705760789e-29,1,13,0,0.472240008777384,1,1
"ENSG00000100897",2.39960192265665e-05,1,8,0,0.471789441628177,1,0.833333333333333
"ENSG00000101361",2.76458847889361e-05,2.41125488431656e-05,4,2,0.471371725938257,1,1
"ENSG00000136770",0.00823244111452977,0.030531967866252,3,1,-0.470324955428272,1,1
"ENSG00000145779",4.21599787882439e-18,0.0016185197225377,6,1,-0.470005303501581,1,1
"ENSG00000213983",0.000376482761905992,1,5,0,-0.469718015420496,1,1
"ENSG00000167920",5.70298630608673e-14,4.02514514806304e-08,5,2,-0.469293596065892,1,1
"ENSG00000149929",7.56375667848267e-05,1,4,0,-0.469246499646802,0.833333333333333,0.833333333333333
"ENSG00000175582",7.67191592916413e-09,0.000207693126625884,6,1,0.468982429847144,1,1
"ENSG00000089356",1.14005288793012e-178,5.16542973944463e-176,3,2,-0.467637520530143,1,1
"ENSG00000125744",0.0278552139526396,0.605927596557054,3,0,-0.467469197815689,0.833333333333333,0.833333333333333
"ENSG00000176029",0.0023125876667612,0.00327856930326723,4,2,0.467043979962889,1,0.833333333333333
"ENSG00000122565",5.37034236069102e-05,9.35054492800329e-06,3,2,-0.466844761657725,1,1
"ENSG00000103811",0.000860903624263115,1,5,0,0.466462460593854,0.833333333333333,0.833333333333333
"ENSG00000168259",2.41211638761552e-24,6.37269134666398e-19,3,1,-0.466362802110497,1,1
"ENSG00000015153",0.0429762037786779,0.0763226621371237,3,0,0.466355467942826,1,1
"ENSG00000010244",1.47376971091687e-05,0.715142363019308,5,0,-0.466341911521999,1,1
"ENSG00000104413",5.11287217082724e-05,1,5,0,0.465615673915524,1,0.833333333333333
"ENSG00000173559",0.0383139226623392,0.198001429093,3,0,-0.465460049740369,1,0.833333333333333
"ENSG00000175664",6.6111402053291e-07,0.000183148919024518,6,1,0.465370845288934,1,0.833333333333333
"ENSG00000164828",0.00410021746432245,1,4,0,0.465077170470699,0.833333333333333,0.666666666666667
"ENSG00000138119",4.98720417981186e-18,0.819276062419979,4,0,0.465005345967751,1,1
"ENSG00000064419",0.033325023732618,0.354992412003037,3,0,-0.464792457798709,1,1
"ENSG00000149480",0.00079401773699419,0.0810727264714216,4,0,0.46452641170008,1,1
"ENSG00000081307",0.00604598350096776,0.045635616020885,4,1,0.464399604432149,1,1
"ENSG00000168026",0.00138585947752011,1,5,0,-0.464335987260481,0.833333333333333,0.666666666666667
"ENSG00000011295",1.75018566089554e-06,0.216483790284075,5,0,0.463642578493115,1,1
"ENSG00000102897",2.60078973588245e-05,1,6,0,0.462705678107895,1,1
"ENSG00000213654",0.000119174780203261,1,6,0,-0.460467605270286,1,0.833333333333333
"ENSG00000101347",9.6214878984276e-05,1,3,0,-0.460397829048839,1,1
