"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Suprabasal_UK_72hpi_child_Infected-Suprabasal_uninfected_child_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000130702",2.18907284973314e-06,1,7,0,-0.69928371218056,0.833333333333333,0.666666666666667
"ENSG00000230124",6.66510519720353e-17,1,4,0,0.698694552074055,1,1
"ENSG00000171155",1.48967270461002e-11,0.00372705030527258,3,1,-0.698280166025717,1,1
"ENSG00000171124",0.00055996238441893,0.000344449390534296,4,1,-0.696850005489168,1,0.833333333333333
"ENSG00000142599",8.99962007009557e-07,1,4,0,0.696109320221098,1,0.833333333333333
"ENSG00000126778",0.000195664891018639,1,3,0,0.692625805789529,0.833333333333333,0.666666666666667
"ENSG00000115677",1.72413458124013e-08,1,4,0,-0.69247040981618,1,0.833333333333333
"ENSG00000149115",1.09463610198922e-06,1,7,0,0.686225377020004,1,0.833333333333333
"ENSG00000149658",0.000133938457723188,0.00774444923031888,4,1,0.68154781297635,1,0.666666666666667
"ENSG00000173848",5.58867219310249e-07,0.000340810886052175,3,1,0.678871415720178,1,1
"ENSG00000115129",1.94009360872507e-07,1.25982331524665e-07,8,1,-0.678455841496009,1,1
"ENSG00000021355",4.60214065053066e-13,6.62147785009659e-09,5,1,0.674184073275504,1,0.833333333333333
"ENSG00000076554",1.88763520004767e-25,1,7,0,0.67414469917906,1,0.666666666666667
"ENSG00000154380",8.20942517134926e-05,5.30721040862098e-05,4,1,0.672788048529162,1,0.833333333333333
"ENSG00000163399",3.97665236267932e-19,8.56469188098624e-15,5,1,0.671502866869473,1,1
"ENSG00000168259",4.71103547296244e-13,0.449356955718939,4,0,0.670718525758375,1,1
"ENSG00000158747",5.46697045461348e-06,0.192384128736201,5,0,0.669984129840862,1,1
"ENSG00000114126",0.00207765549389229,0.00089289776878369,5,1,-0.669970806865665,1,1
"ENSG00000185104",8.61042603419453e-05,0.00177474818748588,4,1,-0.669747362546146,1,1
"ENSG00000056972",0.0342206411897435,1,5,0,-0.666666666666673,0.833333333333333,0.5
"ENSG00000162819",0.0237966328958251,1,5,0,-0.666666666666668,1,0.666666666666667
"ENSG00000104205",0.0274198451485382,1,3,0,-0.666666666666667,0.833333333333333,0.666666666666667
"ENSG00000143418",0.028615384690501,0.124789412379319,3,0,-0.666666666666667,0.833333333333333,0.666666666666667
"ENSG00000213930",0.0346062002941592,1,3,0,-0.666666666666665,0.833333333333333,0.666666666666667
"ENSG00000100425",0.0379627911494065,1,3,0,-0.666666666666665,0.833333333333333,0.666666666666667
"ENSG00000067113",0.0484304103395372,1,5,0,-0.666666666666664,0.833333333333333,0.666666666666667
"ENSG00000260916",3.02651454461241e-11,0.00152761416781623,4,1,-0.666322703331358,1,0.833333333333333
"ENSG00000067167",4.09391946669687e-11,1.95762535512206e-06,5,1,0.665493310566962,1,1
"ENSG00000100979",1.25863430397339e-06,0.00202231649204508,4,1,-0.665244057776281,1,0.833333333333333
"ENSG00000177570",0.00164494595903755,1,3,0,0.664086595505119,1,0.833333333333333
"ENSG00000135387",0.000545989715337645,0.0256330498803709,3,1,-0.663474865846443,0.833333333333333,0.833333333333333
"ENSG00000183426",0.00261785095221532,0.234957555098657,4,0,-0.662998218637856,1,0.666666666666667
"ENSG00000036054",2.18578665173868e-06,1,6,0,-0.661440787200618,1,0.833333333333333
"ENSG00000266412",5.13282660251643e-35,1,10,0,-0.658005907669207,1,0.833333333333333
"ENSG00000120533",1.83751772877466e-23,1,6,0,-0.655172042126944,1,1
"ENSG00000185262",4.82522318526395e-06,0,2,2,0.65337470502464,1,1
"ENSG00000267855",0.0344855580364904,0.226716564698882,3,0,0.650139708115025,0.833333333333333,0.833333333333333
"ENSG00000159166",1.2011824852837e-14,0.693472671636581,3,0,-0.649428508123482,1,1
"ENSG00000163882",1.88477091528579e-11,0.000492102821964682,4,1,-0.647058993815594,1,0.833333333333333
"ENSG00000079246",7.07612386958439e-16,1,3,0,0.645309554923503,1,1
"ENSG00000079462",1.52607321970756e-14,0.000155336134586652,5,1,-0.641274969382447,1,1
"ENSG00000141013",6.28868287768375e-06,0.000153176627227354,6,1,-0.641017038531384,1,0.833333333333333
