"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Basal_UK_72hpi_adult_Infected-Basal_uninfected_adult_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000167635",0.000488053163644884,1,3,0,-0.794348173992223,0.833333333333333,0.666666666666667
"ENSG00000135766",3.00674999563183e-05,0.000176490660782954,3,1,-0.794144022348212,1,0.666666666666667
"ENSG00000059122",5.7158788136974e-05,1,3,0,-0.789129766775878,1,0.666666666666667
"ENSG00000124074",1.4310505216584e-11,0.306249930548408,3,0,0.786977001832069,1,1
"ENSG00000188659",1.22341177955075e-05,3.16725760580984e-05,3,1,0.782782655867847,0.833333333333333,0.666666666666667
"ENSG00000150456",1.71833589617451e-14,1,6,0,-0.782608341567421,1,0.5
"ENSG00000179335",9.09135665483292e-06,0.372321696072784,5,0,0.781400351871432,1,0.833333333333333
"ENSG00000067167",1.23932745816116e-23,1,4,0,-0.778764708450801,1,1
"ENSG00000184012",6.09575064435087e-07,0.205301450395927,6,0,-0.777776803228356,1,0.666666666666667
"ENSG00000134759",1.12438975121226e-09,1,7,0,-0.776759442909023,1,0.666666666666667
"ENSG00000198157",2.56169250555075e-05,1,4,0,0.773868962263919,1,0.666666666666667
"ENSG00000157349",8.98273449915802e-10,1,5,0,0.772724469021707,1,0.5
"ENSG00000120963",1.23555347648924e-38,1,7,0,-0.769590657986903,1,0.833333333333333
"ENSG00000051009",6.6428718754087e-06,0.0881995187390398,4,0,0.769228444266737,1,0.666666666666667
"ENSG00000197728",1.0260086292913e-24,5.68446898954447e-26,3,3,0.765353961892755,1,1
"ENSG00000129657",1.93236612048468e-27,1,5,0,-0.765039096920437,1,0.833333333333333
"ENSG00000160058",2.79666812442544e-07,0.000460327426939134,4,1,-0.763389606178653,1,0.666666666666667
"ENSG00000142327",0.000315223834854172,0,2,2,0.761674396075722,0.833333333333333,0.666666666666667
"ENSG00000152642",1.89997969035059e-06,0.00946813882103453,4,1,0.760626177042288,1,0.5
"ENSG00000161243",0.000398756822122224,0.000117189970697362,3,2,-0.760189172447472,1,0.833333333333333
"ENSG00000103342",6.37983409208204e-10,0.427313691346427,4,0,-0.75668959225361,1,0.833333333333333
"ENSG00000172809",4.99790987503518e-18,9.90360018348759e-19,4,2,0.754025877833836,1,1
"ENSG00000183955",0.00120521853226484,1,5,0,0.75111871425461,1,0.666666666666667
"ENSG00000164056",0.0126787049563322,1,4,0,-0.749999999700527,0.833333333333333,0.666666666666667
"ENSG00000130600",3.83119078953073e-05,0.978174155481848,4,0,-0.74968333856862,0.833333333333333,0.666666666666667
"ENSG00000082068",1.81907771199483e-06,1,3,0,0.74713313354119,1,0.833333333333333
"ENSG00000180900",6.94951008763150e-09,1,5,0,0.74460604440454,1,0.5
"ENSG00000211460",1.28174771041559e-15,1,5,0,-0.744495117561305,1,0.5
"ENSG00000166012",1.44391847184518e-09,1,5,0,0.743875467276441,1,0.833333333333333
"ENSG00000183431",8.73062713551392e-05,0.000174593844416618,3,1,-0.740773348052942,0.833333333333333,0.666666666666667
"ENSG00000171552",9.26580503462123e-15,1,5,0,-0.740702739223295,1,1
"ENSG00000164830",2.17195822692932e-14,1,6,0,0.735149773333888,1,0.666666666666667
"ENSG00000149582",0.0293561188664927,0.0376324304856719,3,1,0.734356130550118,0.833333333333333,0.666666666666667
"ENSG00000049449",3.45987772290811e-15,3.92035186252816e-05,4,1,0.733622986314237,1,1
"ENSG00000127554",9.2140081954277e-05,7.2117475243702e-05,4,1,0.730768845050727,0.833333333333333,0.833333333333333
"ENSG00000069812",0.0101353828930959,0.00352869301159184,3,1,0.730478777588393,1,0.666666666666667
"ENSG00000231312",0.000529861035757954,0.00662434903448035,3,1,-0.728698783890641,1,0.666666666666667
"ENSG00000173226",9.25091970441117e-09,1,4,0,0.728698216249344,1,0.666666666666667
"ENSG00000163714",1.29379515537743e-07,1,4,0,0.728148742028679,1,1
"ENSG00000114270",2.42729968562628e-08,0.283742027864532,4,0,-0.727025383144292,1,0.666666666666667
"ENSG00000065618",1.86058268292258e-34,1,9,0,-0.725489415121183,1,1
"ENSG00000103248",0.00708355390608007,1,3,0,-0.725161768199293,1,0.5
"ENSG00000138107",1.41427845805737e-08,0.875696649597114,4,0,0.723741359384752,1,1
"ENSG00000166200",2.73930328305508e-13,1,3,0,-0.721614859206048,1,1
"ENSG00000123352",0.000282479811433295,1,3,0,0.717674508314785,1,0.833333333333333
"ENSG00000169375",0.000487039978284469,1,4,0,-0.717632002046295,0.833333333333333,0.666666666666667
"ENSG00000075420",0.00240918665071507,1,3,0,0.717454404092768,1,0.666666666666667
"ENSG00000130202",3.89275971454928e-30,0.428902989778166,5,0,-0.710908073338364,1,1
"ENSG00000170222",0.000757783561614264,1,3,0,0.710809398119983,0.833333333333333,0.5
"ENSG00000082212",1.13427788554066e-08,0.331786251713705,5,0,0.710526315788996,1,0.666666666666667
"ENSG00000149196",2.7803922829787e-30,0.0914272434371527,3,0,0.707649795719439,1,1
"ENSG00000170142",0.0127518377559969,0.530004106456544,4,0,0.706599401813423,0.833333333333333,0.666666666666667
"ENSG00000124795",6.65480217854962e-12,3.12184339208057e-09,5,1,-0.70587977533932,1,1
"ENSG00000183421",1.82539804854261e-14,1,4,0,0.705752059740104,1,1
"ENSG00000117394",7.94797354895617e-17,3.53114617435109e-09,3,2,-0.703625429231901,1,1
"ENSG00000167699",5.94079290541956e-15,0.704508459920537,5,0,-0.700943279711131,1,0.833333333333333
"ENSG00000185033",8.17210912362126e-20,1,6,0,0.699448126677638,1,1
"ENSG00000048405",7.62135404464023e-09,6.27627437159527e-07,4,1,0.698543991155017,1,1
"ENSG00000144567",1.90626665528644e-09,0.851582839653986,5,0,-0.698275448806154,1,1
"ENSG00000041988",0.00046578240272331,0.136842844746264,4,0,-0.697532264092358,1,0.833333333333333
"ENSG00000204387",2.84997201000528e-28,3.04164457878266e-22,3,1,0.697237774320387,1,1
"ENSG00000173818",3.20999126476614e-06,1,5,0,0.697222275605822,1,0.833333333333333
"ENSG00000168564",6.07137736649508e-07,1,5,0,0.695651070338406,1,0.833333333333333
"ENSG00000163882",3.52028991740737e-14,0.211077883542105,6,0,-0.69136697789588,1,1
"ENSG00000103811",0.00450575641903307,0.0314942275940524,3,1,-0.687074600110356,0.833333333333333,0.666666666666667
"ENSG00000077254",9.54193599012174e-05,1,4,0,0.686243001790208,1,0.5
"ENSG00000197713",0.00038573493520562,0.876971702476046,4,0,-0.685548211844621,1,0.833333333333333
"ENSG00000204381",1.73040716451664e-10,0.0016873800814788,5,1,-0.68474877334439,1,1
"ENSG00000167986",4.25140370827559e-23,0.00432563556371902,6,1,-0.684581146669531,1,0.833333333333333
"ENSG00000103326",0.000594608356176538,1,3,0,-0.681816488420525,1,0.833333333333333
"ENSG00000169490",1.31061687235713e-05,1,5,0,-0.679678931781881,1,1
"ENSG00000146733",1.53156916926784e-08,0.157146602666904,5,0,-0.677790841456866,1,1
"ENSG00000263001",1.684247128211e-09,1.08811876955027e-05,4,1,-0.677000910539587,1,1
"ENSG00000076242",3.26878453116683e-07,0.0693644078335781,5,0,-0.676889390771209,1,0.833333333333333
"ENSG00000122882",1.60624620421147e-06,1,5,0,-0.675651644173815,1,0.666666666666667
"ENSG00000174428",4.75751052495228e-06,2.60042196540095e-07,3,2,-0.67394870027217,1,1
"ENSG00000092820",2.89955582909093e-13,6.65759709931466e-06,4,1,-0.673390379323697,1,1
"ENSG00000142627",4.03444320755353e-13,1,5,0,-0.670845132160767,1,1
"ENSG00000197912",1.25260205621217e-06,4.03513199003134e-05,7,1,0.670633874379136,1,0.833333333333333
"ENSG00000198466",0.0116069414556535,0.00275360916600806,3,2,-0.669985763842805,1,1
"ENSG00000100129",4.40828232295951e-60,8.36251800367828e-12,5,1,0.667244400537247,1,1
"ENSG00000151883",0.0202299790715134,1,5,0,-0.66666666666698,0.833333333333333,0.5
"ENSG00000138303",4.96999099196961e-05,1,6,0,-0.666666550238239,1,0.666666666666667
"ENSG00000126903",0.0132297282998849,0.00585005745825487,3,1,0.666665339230067,0.833333333333333,0.833333333333333
"ENSG00000161996",0.00602574537238789,0.603686224841288,4,0,0.666025733947406,0.833333333333333,0.5
"ENSG00000168936",7.08641644609363e-06,0.723158815064403,7,0,-0.666003151370172,1,0.833333333333333
"ENSG00000041357",1.32384275004678e-14,2.67005798788386e-05,4,2,0.665937535642069,1,1
"ENSG00000142733",0.00050828412332283,1,4,0,-0.665230499327021,1,0.666666666666667
"ENSG00000158234",5.0222714511752e-25,1,7,0,-0.665163084944457,1,0.833333333333333
"ENSG00000103197",0.00102182375735753,0.000403797275061948,3,1,-0.664120127584362,1,0.833333333333333
"ENSG00000028116",2.55743700863851e-05,4.06619055204563e-05,3,1,0.663773385796807,1,1
"ENSG00000164077",0.00207071255979507,1,5,0,-0.663303097185149,1,0.5
"ENSG00000138744",4.64490660976342e-05,0.00195026451370801,4,1,0.661349656609208,1,0.833333333333333
"ENSG00000187118",3.89275971454928e-30,1,5,0,-0.661313168017248,1,1
"ENSG00000110841",3.61757279402228e-05,0,2,2,-0.660114461118177,1,1
"ENSG00000100726",0.0379349368732991,0.584581618568077,3,0,-0.659798885751159,0.833333333333333,0.666666666666667
"ENSG00000114439",3.73562027897442e-05,1,7,0,-0.659324277794383,1,0.5
"ENSG00000132254",7.10530796930817e-10,4.20692653877724e-08,7,1,0.659110244420275,1,1
"ENSG00000153786",2.4307390563926e-08,9.62668436351998e-09,3,1,-0.658334954006438,1,1
"ENSG00000118046",0.0142784090049539,0.00537014400191975,3,1,0.658118819608878,1,0.833333333333333
"ENSG00000001630",1.89965497899656e-05,1,5,0,0.65676176629076,1,0.833333333333333
"ENSG00000116288",0.0402989207465067,0.0417029548106971,4,1,-0.656201266372834,0.833333333333333,0.666666666666667
"ENSG00000185504",0.000265625995731303,0.00348349982017977,4,1,-0.654117161788034,0.833333333333333,0.5
"ENSG00000108669",0.00211077723144717,1,5,0,0.653845666265981,1,0.833333333333333
"ENSG00000174844",4.40917682034578e-05,0.687026806372691,5,0,-0.653471363184502,1,0.5
"ENSG00000186665",2.84985997652587e-05,0.963594378408641,4,0,0.65332251867188,1,0.5
"ENSG00000177738",0.000153452416075942,1,4,0,0.650276722420082,1,1
"ENSG00000152558",5.06310156463533e-16,0.619534828416361,3,0,0.649929104460416,1,1
"ENSG00000128739",4.16831040557056e-32,0.521449754642899,4,0,-0.648442090381133,1,1
"ENSG00000085491",3.73988324248663e-06,0.209350680142964,4,0,0.64842210916092,1,0.5
"ENSG00000115661",2.73378137368046e-13,7.18156258454944e-10,4,1,-0.645517937763267,1,1
"ENSG00000088808",0.00273479150708655,0.969410004680554,3,0,-0.644753846715984,1,0.833333333333333
"ENSG00000117151",5.07410500846339e-18,1,7,0,0.642943117776753,1,1
"ENSG00000125107",1.74027387235727e-09,1,5,0,-0.642856174737069,0.833333333333333,0.833333333333333
"ENSG00000108963",2.53031463192588e-06,5.53643956442841e-06,6,1,0.641889812641698,1,1
"ENSG00000141699",0.00152795432899262,0.00688159224287151,3,1,-0.639704750492693,1,0.666666666666667
"ENSG00000113240",5.3397235343293e-07,1,7,0,-0.639538377709606,1,0.666666666666667
"ENSG00000053770",2.29473416162691e-09,1,4,0,-0.63701605148708,1,1
"ENSG00000203993",0.0199292407763419,0,2,2,-0.636421019513349,1,0.833333333333333
"ENSG00000172037",1.78281165607743e-09,0.416928916583658,5,0,-0.636362960420997,1,0.666666666666667
"ENSG00000231064",1.98217197072956e-05,0.0385052951317529,5,1,-0.636360776730719,1,0.666666666666667
"ENSG00000171302",0.00502868775255413,0.00209362539429172,3,1,0.635930758290924,1,0.833333333333333
"ENSG00000121413",2.06676394828639e-08,1,5,0,0.630546318051871,1,0.666666666666667
"ENSG00000015133",0.00313637384323844,0.0530388582055674,6,0,0.630360969143171,1,0.666666666666667
"ENSG00000148341",8.23475623208559e-17,0.905150220169413,6,0,-0.625226039334217,1,1
"ENSG00000143374",0.0195713126361976,0.0105377855857256,4,1,-0.624997492812583,0.833333333333333,0.833333333333333
"ENSG00000151665",5.06317907408048e-27,1,5,0,-0.62357738404183,1,1
"ENSG00000114648",0.0339969969682039,0.016406421188158,3,1,-0.623528696004463,1,0.833333333333333
"ENSG00000278259",7.84338634344596e-07,1,5,0,-0.620733175333291,1,0.833333333333333
"ENSG00000116560",4.47109392600626e-07,0.000754896970895789,5,1,-0.620188858961642,1,1
"ENSG00000129128",8.45095818644176e-09,1,3,0,-0.618392181658526,1,1
"ENSG00000197226",2.44499607239978e-07,1,6,0,-0.614543919453522,1,1
"ENSG00000137965",0.0094450227031441,0.00156310510487296,5,1,-0.613140370178707,1,0.666666666666667
"ENSG00000186960",9.709384121035e-07,0.518284221098637,5,0,-0.612903225806451,1,1
"ENSG00000169118",3.05009025708833e-06,1,7,0,-0.610575334561691,1,0.5
"ENSG00000198039",0.00478982351703279,1,3,0,0.609201250317983,0.833333333333333,0.666666666666667
"ENSG00000108883",2.31553178843037e-05,1,5,0,0.609036890632104,1,0.5
"ENSG00000104687",1.1931389820853e-12,1,7,0,0.608586769433834,1,0.833333333333333
"ENSG00000136021",1.82864239250189e-07,0.510973020869606,6,0,-0.607494843566466,1,0.666666666666667
"ENSG00000168883",8.67547379321488e-06,0.530084513879378,5,0,0.60712965700469,1,0.833333333333333
"ENSG00000159166",4.17612185005496e-42,1,4,0,-0.605479049769634,1,1
"ENSG00000143319",0.0233928639284802,1,4,0,0.605124156205195,0.666666666666667,0.5
"ENSG00000132153",5.57944823266333e-09,1,6,0,0.603750265609872,1,1
"ENSG00000132470",1.48465491239361e-46,1,7,0,-0.600719624696058,1,1
"ENSG00000172831",1.01893933659061e-08,4.99802609417031e-05,4,1,0.600509167768994,1,1
"ENSG00000184709",0.000217417015473453,1,3,0,0.599263312860975,1,1
"ENSG00000143549",2.30983350815346e-34,4.74799305560823e-07,6,1,0.598360655737705,1,1
"ENSG00000067182",5.75344672398544e-17,0.000766115983350234,4,1,0.598019626051814,1,1
"ENSG00000148925",7.17655621393108e-12,1,3,0,-0.597150818925287,1,1
"ENSG00000166965",0.01813475936535,0.138491651668633,3,0,-0.596527559957164,1,0.833333333333333
"ENSG00000187838",0.00332786982478792,1,4,0,0.596146213465284,1,0.666666666666667
"ENSG00000119844",6.89428078026099e-08,5.3663644552397e-05,5,2,0.595984634992307,1,0.833333333333333
"ENSG00000167107",0.000125330088327449,0.150147923298037,3,0,0.595730689096907,1,0.833333333333333
"ENSG00000073921",2.50100395689427e-06,1,4,0,-0.594974893392702,1,0.833333333333333
"ENSG00000204385",6.54159960604834e-32,0.024672026644835,4,1,0.59356727268158,1,1
"ENSG00000266412",1.35592650368106e-12,0.011936520035905,7,1,0.593377375382586,1,1
"ENSG00000165804",4.33737533110018e-06,0.452192992739762,6,0,0.59258881118219,1,0.833333333333333
"ENSG00000120533",5.22988959103625e-68,1,6,0,0.591550986607292,1,1
"ENSG00000114019",4.77557673835223e-10,0.582582220452867,5,0,0.591020236526053,1,1
"ENSG00000198496",0.0224316542683055,0.635221704837608,3,0,-0.590902497191255,1,0.833333333333333
"ENSG00000110536",8.48073276827086e-13,2.02674201334749e-07,9,1,-0.587899780086359,1,1
"ENSG00000157778",5.48116523131999e-17,2.66903344125886e-07,6,1,0.586530393139476,1,1
"ENSG00000106105",2.63509742668716e-09,0.0376505811749404,6,1,0.586272796141761,1,1
"ENSG00000129925",1.06032152645715e-06,1,5,0,-0.583333333333334,1,0.666666666666667
"ENSG00000178951",9.99964110310093e-38,1,7,0,-0.583332960286739,1,1
"ENSG00000177994",0.0114158296456085,0.0675561454917775,4,0,0.583193369789631,1,0.666666666666667
"ENSG00000133665",1.44680692447816e-14,8.83437274357096e-12,4,1,-0.581348163254256,1,1
"ENSG00000090372",0.00141874423814781,0.874456267881431,3,0,-0.581334355342559,0.833333333333333,0.833333333333333
"ENSG00000100413",0.00189696751168601,0.0574508105188444,4,0,-0.580449258493448,1,1
"ENSG00000163634",2.61379103161831e-47,1,4,0,0.580310875639693,1,1
"ENSG00000189403",6.32583010880953e-152,1,7,0,0.576369846594096,1,1
"ENSG00000137996",8.16300108160534e-11,0.0257552719454529,3,1,-0.576114263520723,1,1
"ENSG00000213983",3.87925673063e-06,1,6,0,0.575971388275826,1,1
"ENSG00000133243",0.00563806037720438,1,3,0,-0.575909868832403,1,0.666666666666667
"ENSG00000185104",1.14654121977267e-10,0.00915263201259873,4,1,-0.573700965688575,1,0.833333333333333
"ENSG00000008130",0.000614621477435002,1,5,0,-0.572985608195392,1,0.833333333333333
"ENSG00000090776",3.07812653226608e-08,0.752323069573946,3,0,0.572977814100033,1,1
"ENSG00000085224",2.82034526938419e-13,1,6,0,-0.571689240932034,1,0.833333333333333
"ENSG00000163435",5.95243845605633e-179,3.00254996649356e-45,4,1,0.571556235831026,1,1
"ENSG00000184979",0.000120309662459293,0.679108711820862,5,0,-0.571426953146183,1,0.833333333333333
"ENSG00000197746",6.07428560735872e-07,6.69936553642018e-07,3,2,0.569747897224243,1,1
"ENSG00000143398",9.04870742303549e-07,1,4,0,-0.569473830366837,1,1
"ENSG00000155621",0.000211868492270893,0.419307267204006,4,0,0.567394222515558,1,1
"ENSG00000159625",0.00391514857414727,1,4,0,0.566038798740679,1,0.833333333333333
"ENSG00000153015",6.38570665419007e-05,8.54973194995404e-05,3,1,0.565462973965623,1,1
"ENSG00000158435",6.93819224613672e-06,1,3,0,-0.565311589014543,1,1
"ENSG00000168487",1.67390532030097e-05,1,5,0,0.565216341332974,1,0.666666666666667
"ENSG00000101782",8.34418026762345e-10,1,5,0,-0.562875506412209,1,1
"ENSG00000127947",0.000846271037896295,0.0817644165367123,3,0,0.561301558542569,1,1
"ENSG00000106733",1.51339323460486e-11,0.00787059622882727,5,1,0.560283340534265,1,1
"ENSG00000204673",0.00656110186614793,0.00150601208795835,3,2,0.556919791265722,1,1
"ENSG00000158406",0.0324481195492798,0,2,2,-0.55690649021859,1,1
"ENSG00000115129",1.50513292392103e-10,1,8,0,-0.556718079644887,1,0.833333333333333
"ENSG00000123080",0.00188883549027971,0.0675307043572703,3,0,-0.556157769387293,1,0.833333333333333
"ENSG00000204574",0.000251717791810852,1,4,0,-0.555555555538091,1,0.833333333333333
"ENSG00000198040",0.00195489576232378,1,4,0,-0.555553481529943,1,0.833333333333333
"ENSG00000243989",0.000124906245738544,0.000588625209905168,4,1,-0.554452276413821,1,1
"ENSG00000165698",3.57282117041077e-15,1,6,0,-0.553067501895818,1,0.833333333333333
"ENSG00000214046",9.67519778254639e-34,1,11,0,0.552864661754263,1,1
"ENSG00000065548",2.66653226490329e-27,0.204413103354782,3,0,0.551213221914141,1,1
"ENSG00000095787",3.16925843548161e-10,1,7,0,-0.551177272809321,1,0.833333333333333
"ENSG00000168615",0.0144983410118587,0.00765704390578901,3,1,0.551172381194598,1,1
"ENSG00000121864",0.00329197743712628,0.0255216148649696,4,1,-0.549997452115063,1,0.833333333333333
"ENSG00000116661",4.72008566991866e-13,0.0464548048673064,3,1,-0.549569965390889,1,1
"ENSG00000148719",2.50887500559507e-09,0.00138498582718812,7,1,0.548772158977512,1,1
"ENSG00000231925",3.68919112280956e-12,1,9,0,0.548559576182057,1,1
"ENSG00000136754",0.00588167889685974,1,4,0,-0.548464547504675,1,0.833333333333333
"ENSG00000107372",1.78898535225655e-15,8.12077205905709e-08,6,1,-0.547942937442068,1,1
"ENSG00000104312",0.00897161326071331,1,4,0,-0.547927136754133,1,0.833333333333333
"ENSG00000108590",0.0234350534290646,0.398327321980485,3,0,-0.547652096600122,1,0.833333333333333
"ENSG00000172613",0.019294157314031,0.925012318106379,4,0,-0.545454331403559,1,0.833333333333333
"ENSG00000198265",1.26675962237726e-05,1,8,0,-0.544466359751286,1,1
"ENSG00000166164",3.42917262668252e-08,0.000103941205283185,7,1,-0.542201725996531,1,1
"ENSG00000126368",0.00251876797870285,0.896760886818419,4,0,0.540079380538289,0.833333333333333,0.666666666666667
"ENSG00000104205",0.00329197743712628,0.305728361779245,4,0,0.540052269440882,1,0.666666666666667
"ENSG00000060339",0.00205351982488597,0.0802635341009817,6,0,-0.539587019809917,1,0.666666666666667
"ENSG00000054148",0.0113490203269124,0.223426993035988,4,0,-0.538459672697442,1,0.833333333333333
"ENSG00000148908",4.42909461656475e-08,1.29225633011243e-05,3,1,0.537792433401567,1,1
"ENSG00000114770",8.88090663847292e-07,1,6,0,-0.537750226214147,1,1
"ENSG00000176715",0.000213796274489448,1,4,0,-0.537597047063174,1,0.833333333333333
"ENSG00000117475",8.18923314735496e-05,0.0277227551061157,3,1,-0.537342925304349,1,1
"ENSG00000127952",4.07841869173353e-05,1,5,0,0.536970504052996,1,0.833333333333333
"ENSG00000178057",1.06978999353828e-31,0.664897115912729,5,0,-0.53617174615662,1,1
"ENSG00000101310",0.00788813078661841,1,6,0,0.535477919472061,1,0.833333333333333
"ENSG00000135048",0.0136090179086349,0.30345686573351,3,0,-0.53509229706265,1,1
"ENSG00000243660",0.00937187860035051,1,4,0,-0.534928776647889,1,1
"ENSG00000157978",7.53263731989176e-05,0.765634662858949,3,0,-0.534551177766579,1,1
"ENSG00000134058",8.42550370646783e-05,1,4,0,-0.534454282159734,1,0.833333333333333
"ENSG00000182004",0.0356241703834355,0.802166655411612,3,0,-0.534123473626319,0.833333333333333,0.833333333333333
"ENSG00000115540",2.42841908302823e-06,1,4,0,0.533197403659661,1,0.833333333333333
"ENSG00000276850",0.00499985416552969,1,5,0,-0.53287734210649,1,0.833333333333333
"ENSG00000109929",4.18893186982351e-05,1,5,0,-0.532351824095889,1,1
"ENSG00000129084",1.72675639112962e-05,1,6,0,-0.532310361220291,0.833333333333333,0.666666666666667
"ENSG00000181085",0.00269638197931615,0.0080456263013371,6,1,0.531861655766189,1,1
"ENSG00000141380",3.46970145019506e-09,1,8,0,0.531631932246919,1,1
"ENSG00000130816",5.71928129977804e-21,0.0290283033184995,7,1,0.531505862861195,1,0.666666666666667
"ENSG00000129636",1.54230129570014e-06,0.00528117506039087,4,1,0.530093989604023,1,1
"ENSG00000178234",5.97701589398999e-07,0.288368153659526,3,0,-0.529923523742901,1,1
"ENSG00000147813",9.84116441006978e-25,0.205406240954608,7,0,0.529745548431494,1,1
"ENSG00000181163",6.59915316195046e-09,3.7293460866882e-06,3,1,-0.527762509754401,1,1
"ENSG00000136802",0.000793100771830455,0.000901700291569359,3,1,0.52774825493705,1,1
"ENSG00000117523",3.4143416485184e-05,0.0574214152194616,5,0,-0.527224417863642,1,1
"ENSG00000151092",5.57820841318891e-05,0.643200582154458,7,0,0.526917115639734,1,0.833333333333333
"ENSG00000235899",0.012492602773836,0.134737367611996,4,0,0.52631485296036,0.833333333333333,0.833333333333333
"ENSG00000170266",2.37392790741015e-05,0.267440641213238,4,0,0.525771560584234,1,1
"ENSG00000138772",4.7804460063455e-40,1,4,0,-0.525620561381425,1,1
"ENSG00000129474",0.00044640238779309,0.428716269728706,5,0,0.525173549673612,1,0.666666666666667
"ENSG00000108384",1.07472598673008e-08,1,7,0,-0.523809523809523,1,1
"ENSG00000204618",2.93821346820399e-14,0.0589608957253088,3,0,0.523341137534938,1,1
"ENSG00000164674",0.0266574496607871,1,3,0,-0.521022132273164,0.833333333333333,0.666666666666667
"ENSG00000103260",0.00103928299176579,0.0616839610556671,3,0,0.520783078614839,1,1
"ENSG00000135775",0.00770461328902888,1,3,0,0.520359988730004,1,0.833333333333333
"ENSG00000044115",3.06438787183745e-13,0.00205878427965302,7,1,0.519608429398861,1,1
"ENSG00000088930",3.65542964384645e-17,0.000121855294612116,4,1,-0.519234941591967,1,0.833333333333333
"ENSG00000063660",4.98839017657009e-11,7.47737446343246e-08,3,1,-0.517892317600523,1,1
"ENSG00000168490",0.00126058429461707,1,3,0,0.517431288216785,1,0.833333333333333
"ENSG00000115816",5.66694121404395e-07,1,3,0,-0.517300281066003,1,1
"ENSG00000159884",0.00423113164373314,0.120363586041949,4,0,0.516968519750037,1,1
"ENSG00000114779",0.000982427219029377,0.000157057209024505,3,2,0.516504991665933,1,1
"ENSG00000151726",0.00344727531055386,1,4,0,0.51633319228297,0.833333333333333,0.666666666666667
"ENSG00000117682",0.000428178633495913,1,5,0,0.516320540668634,1,0.5
"ENSG00000105397",4.28910477989194e-07,0.780574788410998,4,0,0.516128759283757,1,0.833333333333333
"ENSG00000168026",0.00905332576413102,0.550663905894584,4,0,0.515671022133046,0.833333333333333,0.666666666666667
"ENSG00000156413",1.64274966207884e-10,1,7,0,0.5143025293657,1,0.5
"ENSG00000111328",1.83931534935868e-25,1,5,0,-0.514286296373368,1,1
"ENSG00000117751",1.97262300352723e-07,1,5,0,-0.514021242124004,1,0.666666666666667
"ENSG00000204220",1.28999495126014e-10,9.54953714834166e-09,5,2,0.513097248208735,1,1
"ENSG00000164241",0.047822367275538,1,5,0,-0.513059566629859,0.833333333333333,0.5
"ENSG00000198056",0.0476439890500396,0.0138520438424118,3,1,0.51190396867666,1,1
"ENSG00000108641",5.97628488658609e-11,1,8,0,0.510909626429955,1,1
"ENSG00000112695",0.00470119506267815,1,6,0,-0.510181282581082,1,0.833333333333333
"ENSG00000177459",8.9821639105867e-07,0.0045427843260455,3,1,-0.509811742180229,1,1
"ENSG00000180881",0.0170713803297555,0,2,2,-0.509729668497626,1,0.833333333333333
"ENSG00000166710",9.06478284481041e-62,1,7,0,-0.508930424054,1,1
"ENSG00000138162",1.00534626071023e-15,1,5,0,-0.50789914619645,1,0.5
"ENSG00000050405",5.52095221752508e-20,0.0608204322917083,7,0,0.505745143526074,1,1
"ENSG00000177409",0.0322573776820486,1,7,0,-0.505278642147913,0.833333333333333,0.666666666666667
"ENSG00000108468",0.000456453672882024,0,2,2,-0.505161023611145,1,1
"ENSG00000142687",1.29149193197569e-05,0.0150463702156978,6,1,-0.504203322187615,1,1
"ENSG00000135925",9.26132050422373e-09,0.581745278913977,5,0,-0.50388355785582,1,1
"ENSG00000198408",0.00013421227699902,1,5,0,-0.503338069013231,1,0.5
"ENSG00000143153",1.77931510321509e-35,1,4,0,-0.502858348576052,1,1
"ENSG00000197586",0.0269758307956047,0.126000924066552,6,0,-0.50254807893621,1,0.666666666666667
"ENSG00000134108",0.000146232732497715,0.0402976884195071,4,1,0.502300760461819,1,1
"ENSG00000066855",0.00948537607309018,0.0122903275007651,3,1,0.501745646391296,1,1
"ENSG00000117335",9.04870742303549e-07,0.142283312101049,5,0,0.500642836591653,1,1
"ENSG00000005483",0.000754510556658717,1,5,0,-0.5,1,1
"ENSG00000178252",0.0328127377603521,1,5,0,0.5,1,0.666666666666667
"ENSG00000196576",2.80052782450703e-07,0.172508788033763,6,0,0.499999997105322,1,1
"ENSG00000162231",9.09114381168912e-10,0.191211214207321,5,0,0.499999770632192,1,1
"ENSG00000135838",0.000231810597812249,1,7,0,-0.499999539209438,0.833333333333333,0.666666666666667
"ENSG00000172927",0.0129563719379265,0.0136733198858509,5,1,0.499999349463869,1,1
"ENSG00000164828",0.00354367533431465,1,6,0,-0.49999924228648,1,0.833333333333333
"ENSG00000144401",0.00430248603084714,1,8,0,-0.49986683378781,1,1
"ENSG00000137824",2.47226390703804e-11,1,4,0,0.499288206619803,1,0.833333333333333
"ENSG00000167315",0.00335287786900742,1,5,0,0.499284791259134,1,0.833333333333333
"ENSG00000270765",0.00297913306273371,1,3,0,0.499244247079964,1,1
"ENSG00000244754",4.96826163793656e-14,0.00534378249469663,8,1,0.499123921133727,1,1
"ENSG00000127452",0.00345836438085194,0.95931498195261,6,0,0.498800745640615,1,0.833333333333333
"ENSG00000155090",2.32220983074027e-10,1,3,0,-0.498407775854422,1,1
"ENSG00000163162",0.0107972598678705,0.149608225505717,5,0,-0.497926800860447,1,0.833333333333333
